frame,video_id,video_url,video_type,duration,total_frames,fps,frame_time,knee_angle,stride_length,hip_stability,lean_angle,stride_cadence,arm_swing_angle,acceleration,velocity,velocity_change,acceleration_change,stride_consistency,cadence_stability,knee_stability
frame_80.jpg,1,https://www.youtube.com/watch?v=y0wIRVQDbJc,intermediate,11.644966666666667,349,29.97002997002997,0.03336666666666667,137.06829424541277,0.09440194512302248,0.02716544983877905,171.9930026794118,57.33397037744863,60.58192930107624,221.67993538227844,0.0,0.0,364.66198577324246,0.06809342560011397,0.0,1103.057889141675
frame_190.jpg,1,https://www.youtube.com/watch?v=y0wIRVQDbJc,intermediate,11.644966666666667,349,29.97002997002997,0.03336666666666667,139.16160952121086,0.0839947126638167,0.03238550280929763,139.62386417542243,57.33397037744863,59.93749580826398,-34.926832328596134,0.0,0.0,-256.6067677108746,0.06852547869298801,0.0,1154.82754825051
frame_230.jpg,1,https://www.youtube.com/watch?v=y0wIRVQDbJc,intermediate,11.644966666666667,349,29.97002997002997,0.03336666666666667,154.39642373850285,0.07627874675538315,0.019693724264356227,159.9536675847206,57.33397037744863,132.90577193921075,1.523806997715931,0.0,0.0,36.450639326312064,0.0767466039028454,0.0,1330.4169855678185
frame_215.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,171.557503978337,0.11768766585852751,0.11557817202895428,177.8688065099423,43.59277086549814,65.33578490953494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_275.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,176.14581086736237,0.18720942761682405,0.0778096552602117,151.75164828572514,43.59277086549814,28.75752960510038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_305.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,144.02964826190438,0.13425737442212374,0.05458541038783295,87.79358063801233,43.59277086549814,55.02170034603592,-219.11249742239025,0.0,0.0,-219.11249742239025,0.0,0.0,0.0
frame_265.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,44.780757346067496,0.20972127001716467,0.05847068403519071,112.53211275090683,43.59277086549814,42.36991034969452,-11.817648893594816,0.0,0.0,207.29484852879543,0.0,0.0,0.0
frame_295.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,147.15451057609084,0.0814011819323691,0.050199052133767824,162.5004732636237,43.59277086549814,56.53289434859988,55.41852868360582,0.0,0.0,67.23617757720064,0.14605538396940182,0.0,2845.794905837246
frame_335.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,171.5069303922514,0.02834704664934586,0.02008012704409189,176.31202185025003,43.59277086549814,57.01202043461536,-100.33069580400043,0.0,0.0,-155.74922448760626,0.12818726012756548,0.0,2844.914833690326
frame_255.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,114.5993145768827,0.0325869615337035,0.040749318816609086,60.842419327452575,43.59277086549814,25.3734958934336,76.04140184791484,0.0,0.0,176.37209765191528,0.09726276691094138,0.0,2389.3574890476693
frame_245.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,158.43319528919363,0.08474455985499672,0.1165076205997743,164.21443933036286,43.59277086549814,57.43863299400531,17.073237512161104,0.0,0.0,-58.96816433575374,0.08736020399751598,0.0,2572.1157060742203
frame_285.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,160.29126826660791,0.2877585501460155,0.05663857843022444,172.42043090549456,43.59277086549814,33.99769351292262,-46.961766179812436,0.0,0.0,-64.03500369197354,0.10296766002328614,0.0,475.0235399325975
frame_235.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,162.52496121877533,0.10215502735059552,0.13525076973913472,164.62521215011523,43.59277086549814,52.09584799613352,54.23677963135792,0.0,0.0,101.19854581117036,0.10711842910693144,0.0,497.3540919314753
frame_225.jpg,2,https://www.youtube.com/watch?v=7jOCmk17dsc,elite,14.431083333333332,346,23.976023976023978,0.04170833333333333,177.53873396502522,0.13694073274341856,0.13321812708152367,160.48277698557203,43.59277086549814,55.48656491906674,-75.51621025684734,0.0,0.0,-129.75298988820526,0.128837166325746,0.0,559.0248135124708
frame_25795.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,104.62034196086127,0.03880951182511051,0.0394140238397568,147.47412515442988,119.56043956043955,105.24061037729497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_15695.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,17.58948332728307,0.0018597187533441512,0.0031458121368359818,28.870106203787486,119.56043956043955,109.20900540263872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_1478.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,61.48067940072858,0.00795795528537195,0.009019177696405322,9.96636820773438,119.56043956043955,77.36599595342662,-1490.5479437637748,0.0,0.0,-1490.5479437637748,0.0,0.0,0.0
frame_8851.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,155.5078698113771,0.05977328574954573,0.05961141276668466,150.63071984619378,119.56043956043955,43.69043208168471,1061.8870504303002,0.0,0.0,2552.434994194075,0.0,0.0,0.0
frame_1108.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,128.14789190055788,0.07391508223997102,0.020021463633423255,147.55971056309662,119.56043956043955,77.41156185364434,50.72874328639018,0.0,0.0,-1011.15830714391,0.036463110770668675,0.0,2989.188260844447
frame_21068.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,144.67599031942993,0.08176821590983072,0.02638829178523233,179.64616336234906,119.56043956043955,58.93928005350053,-382.39534936277454,0.0,0.0,-433.1240926491647,0.045054851587612715,0.0,3533.411297434169
frame_8931.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,145.18169009757446,0.01781991183345389,0.06723377681488833,117.31794372031263,119.56043956043955,51.851218314394096,-383.21684413469194,0.0,0.0,-0.8214947719174006,0.04824689020363466,0.0,1437.4530376133603
frame_12298.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,148.7539538150281,0.0870202414449384,0.07007385769620014,139.7743151624633,119.56043956043955,47.709265323246576,-174.9968002777594,0.0,0.0,208.22004385693253,0.06405934743554795,0.0,101.78640329818658
frame_21108.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,106.38057419385032,0.10848630654199722,0.028060376095155194,135.52828339278454,119.56043956043955,173.8461676907041,-269.7749351195492,0.0,0.0,-94.77813484178978,0.07380195159403825,0.0,312.94848024291997
frame_25805.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,108.81528110714322,0.04253779324120513,0.008887518670685391,96.45591551401866,119.56043956043955,12.438217936405346,2038.0230605703116,0.0,0.0,2307.7979956898607,0.06752649379428508,0.0,450.33734611093774
frame_11578.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,168.8629372784962,0.11412540331354781,0.06717739998308461,157.66736267726384,119.56043956043955,79.92650518499818,620.8301035903634,0.0,0.0,-1417.1929569799481,0.07399793127502849,0.0,735.6135717267356
frame_25145.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,171.83084891284838,0.14699015070865779,0.023521985855728563,101.13039313266549,119.56043956043955,47.70453364804339,-1869.4274023624046,0.0,0.0,-2490.257505952768,0.09983197905006927,0.0,1005.3359216841541
frame_28461.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,172.43807452449713,0.05111223874281979,0.04893439776078954,170.39951738287962,119.56043956043955,62.641512409213135,-781.7275955651006,0.0,0.0,1087.699806797304,0.09265037850964555,0.0,1210.1903386818567
frame_15045.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,175.8997270307499,0.13162958194277968,0.060113642192679964,150.80037866751314,119.56043956043955,51.63272023559443,1533.4552070516797,0.0,0.0,2315.1828026167805,0.09727903358980204,0.0,811.2439785311693
frame_12058.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,10.20582074006768,0.04298003259906794,0.018679023408595372,13.471407705228742,119.56043956043955,79.41240769844318,-98.03317523459842,0.0,0.0,-1631.4883822862782,0.09736748146137461,0.0,5258.425957797593
frame_11948.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,172.76432731813102,0.012393962220671366,0.02034314081002021,179.02397395414766,119.56043956043955,52.7678652414174,-795.8060665519569,0.0,0.0,-697.7728913173585,0.07702119324279931,0.0,5318.070431345776
frame_25435.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,117.04311158218472,0.056151471504273784,0.010976096476682712,105.42513036004654,119.56043956043955,174.89201642266,-523.5244389972312,0.0,0.0,272.2816275547257,0.058853457401922514,0.0,5063.636336003193
frame_25555.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,154.195717561174,0.022478408207981037,0.024357190410964635,144.5514397042895,119.56043956043955,75.67755489706092,1593.7979831816428,0.0,0.0,2117.322422178874,0.053126691294954766,0.0,4740.099748334662
frame_11828.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,139.4111642770542,0.022094180225091894,0.0523312204244528,138.89529867992854,119.56043956043955,38.474456973906236,-151.69585224193963,0.0,0.0,-1745.4938354235824,0.031219610951417204,0.0,4096.394776244051
frame_1848.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,175.24678730214958,0.06982704569192018,0.08180047268471018,166.9088807090383,119.56043956043955,37.05306348096654,-741.2692666557276,0.0,0.0,-589.573414413788,0.03658901356998765,0.0,589.1239727083703
frame_28501.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,166.85258360381275,0.052092882360763086,0.0053330365004090104,161.4715068640703,119.56043956043955,19.23176373126959,266.99838253456096,0.0,0.0,1008.2676491902886,0.044528797598005994,0.0,533.9455060921642
frame_25025.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,145.36589952137936,0.06170023542213726,0.025448671526955378,138.45878959289703,119.56043956043955,75.37908962884937,-733.9839172479964,0.0,0.0,-1000.9822997825573,0.04563855038157869,0.0,219.8791222467904
frame_12138.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,104.08739187527455,0.03411000000971074,0.043052393065815556,158.79447579618954,119.56043956043955,75.07721347346626,-182.86107606492246,0.0,0.0,551.1228411830739,0.04796486874192463,0.0,772.6251443834499
frame_15125.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,156.26326947410175,0.11719141960856491,0.04773508516223977,168.56051449612795,119.56043956043955,82.42671529678319,899.1084219422943,0.0,0.0,1081.9694980072168,0.06698431661861923,0.0,772.2817072421163
frame_18371.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,63.45668242520826,0.0014375442888755702,0.019049534696200514,37.69890072802072,119.56043956043955,43.5757995770639,-312.43293139165576,0.0,0.0,-1211.5413533339502,0.05330641633801032,0.0,1836.1009951911474
frame_15655.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,157.39480668157586,0.064473355807475,0.0370625639036997,145.79310232987257,119.56043956043955,81.14716055368434,-46.00901737021402,0.0,0.0,266.42391402144176,0.055782511027352696,0.0,1666.5026855013703
frame_8311.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,169.4314002775965,0.048213989828816764,0.04831091343559133,162.08409669327264,119.56043956043955,48.42181733287271,420.1425207908246,0.0,0.0,466.1515381610386,0.0530852619086886,0.0,2023.61654520524
frame_12338.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,160.0917103076254,0.05871692904942278,0.062155171952291505,151.68982425450227,119.56043956043955,37.129470240338755,-874.3715477596038,0.0,0.0,-1294.5140685504284,0.058006647716631,0.0,1921.7561457011116
frame_14985.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,165.53216298342664,0.15540611761864828,0.03558472886317917,153.98219107311377,119.56043956043955,76.12054942870346,1157.8780086144588,0.0,0.0,2032.2495563740626,0.06564958731864769,0.0,2008.1573092700562
frame_8661.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,125.00005070328233,0.05980714587469156,0.03125975489322289,118.23805865054707,119.56043956043955,42.625820981257114,166.539891740655,0.0,0.0,-991.3381168738039,0.07732350763581088,0.0,312.41217836208693
frame_25225.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,157.27254873000015,0.04761977062662152,0.023107961488019375,146.48399150577973,119.56043956043955,152.00637260830695,-907.427281321984,0.0,0.0,-1073.967173062639,0.07395279059964019,0.0,312.2987304829238
frame_8891.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,177.19072881551713,0.06835514687748605,0.06022560743177356,179.73131496830902,119.56043956043955,57.21648194248575,-122.37346543308078,0.0,0.0,785.0538158889032,0.07798102200937404,0.0,378.522881221203
frame_12258.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,174.80964112875557,0.050585764196088984,0.07563164487685275,162.31849884412816,119.56043956043955,60.97323714105437,-324.46493391915305,0.0,0.0,-202.09146848607227,0.07635478903870728,0.0,444.4698253425174
frame_25345.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,155.9950328154891,0.01842372895877944,0.031216071358603506,137.03640502227447,119.56043956043955,57.05289180018178,861.328226753521,0.0,0.0,1185.793160672674,0.04895831130673351,0.0,436.0948686650779
frame_8701.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,176.1562305172652,0.020040923668761215,0.028867277222074002,164.19598515912182,119.56043956043955,41.656280117591976,-198.0232984431299,0.0,0.0,-1059.351525196651,0.04100506686554743,0.0,114.03914842179294
frame_8271.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,91.45227577667376,0.10336870442342723,0.04680975458051999,106.0493371050048,119.56043956043955,53.35082661230507,-393.0100877887816,0.0,0.0,-194.98678934565172,0.052154853624908584,0.0,1342.9167049380937
frame_28311.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,115.56731911051106,0.017949361865998922,0.033546026661979436,146.49623048799586,119.56043956043955,106.86824423376665,170.30819049885687,0.0,0.0,563.3182782876385,0.04207369662261116,0.0,1422.392936450729
frame_25635.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,107.83196501107948,0.009769755513291966,0.017192627574798173,110.66205385392864,119.56043956043955,164.2758465158516,-2.9125196071223622,0.0,0.0,-173.22071010597924,0.03391049488605176,0.0,1247.4984571624539
frame_21308.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,169.3366577121602,0.0571599469449101,0.053907736193307146,168.2969937351337,119.56043956043955,84.40671485100913,-516.5713982959851,0.0,0.0,-513.6588786888627,0.04165773848327788,0.0,1460.5049574596808
frame_15085.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,174.56121482282302,0.11779704420177282,0.05274319837269598,171.69348634427212,119.56043956043955,57.02114410635972,1336.740278802744,0.0,0.0,1853.311677098729,0.06120896258988021,0.0,1425.8537721485206
frame_1718.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,162.9636079624702,0.13038282170123247,0.07911089150056486,174.32737366195502,119.56043956043955,53.094623772619826,-698.6998297563795,0.0,0.0,-2035.4401085591235,0.06661178604544125,0.0,1007.759985458494
frame_1888.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,152.24994909860672,0.01098368914689215,0.012852884981381906,125.65113936786636,119.56043956043955,9.705420394168543,1060.988199667221,0.0,0.0,1759.6880294236003,0.0652186515016199,0.0,717.7511145163071
frame_11618.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,126.30462469707092,0.17000169290584535,0.04476421532693329,124.5520511688425,119.56043956043955,82.30816235042789,-204.59057203024068,0.0,0.0,-1265.5787716974617,0.09726503898013059,0.0,365.2221094522281
frame_25595.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,144.53000934374893,0.07137191052712337,0.010386441451269409,150.02736484593348,119.56043956043955,108.06020328728727,-961.5108480095141,0.0,0.0,-756.9202759792735,0.10010743169657324,0.0,336.31259640871195
frame_21268.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,139.95845621840746,0.1255136091156839,0.07590113681402684,144.61927128936335,119.56043956043955,99.55493995118205,390.2938084673688,0.0,0.0,1351.8046564768829,0.10165074467935545,0.0,187.55135445806744
frame_21278.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,142.84658815695124,0.03192302752561095,0.06618292833267944,135.30281431730342,119.56043956043955,117.78022699007741,-1067.4080019722217,0.0,0.0,-1457.7018104395904,0.08195878584423114,0.0,89.8281974573735
frame_11608.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,115.48069965714312,0.13644754982535265,0.010702715092813463,158.08976273997484,119.56043956043955,88.73460536141751,216.2591193463877,0.0,0.0,1283.6671213186094,0.10705155797992325,0.0,156.66873964998067
frame_1898.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,126.54103744856538,0.014727032587849822,0.020169877238665108,30.863455845669108,119.56043956043955,68.60688459790252,1260.7317805209948,0.0,0.0,1044.472661174607,0.07599662591632414,0.0,155.7910708072166
frame_11768.jpg,3,https://www.youtube.com/watch?v=ZyqPV_yLKoI,elite,535.1012333333333,32074,59.94005994005994,0.016683333333333335,166.89834948530097,0.019952810382040876,0.04630061011384504,173.01439217050017,119.56043956043955,62.906441153663835,-354.5451760797053,0.0,0.0,-1615.2769566007,0.06571280588730763,0.0,375.06776645346713
